employer,period_begin,period_end,post_date,salary,sheltered,unsheltered,total
Orleans,8/1/2021,8/31/2021,10/1/2021,"1,364.80",95.54,0,95.54
Orleans,9/1/2021,9/30/2021,10/28/2021,"1,364.80",95.54,0,95.54
Orleans,10/1/2021,10/31/2021,11/19/2021,"1,364.80",95.54,0,95.54
Orleans,11/1/2021,11/30/2021,12/28/2021,"1,364.80",95.54,0,95.54
Orleans,12/1/2021,12/31/2021,3/3/2022,"2,047.20",143.3,0,143.3
Orleans,1/1/2022,1/31/2022,1/31/2022,"2,047.20",143.3,0,143.3
Orleans,1/1/2022,1/31/2022,2/28/2022,"-2,047.20",-143.3,0,-143.3
Orleans,1/1/2022,1/31/2022,2/28/2022,"1,364.80",95.54,0,95.54
Orleans,2/1/2022,2/28/2022,3/28/2022,"1,364.80",95.54,0,95.54
Orleans,3/1/2022,3/31/2022,4/26/2022,"3,855.56",269.89,0,269.89
ROVERS,7/1/2021,7/31/2021,8/10/2021,"2,016.80",141.17,0,141.17
ROVERS,7/1/2021,7/31/2021,8/10/2021,"-2,016.80",-141.17,0,-141.17
State,1/1/2002,1/31/2002,2/5/2002,262.4,0,18.37,18.37
State,2/1/2002,2/28/2002,3/5/2002,524.8,0,36.74,36.74
State,3/1/2002,3/31/2002,4/5/2002,524.8,0,36.74,36.74
State,4/1/2002,4/30/2002,5/7/2002,524.8,0,36.74,36.74
State,5/1/2002,5/31/2002,6/5/2002,"1,022.64",0,71.6,71.6
State,6/1/2002,6/30/2002,7/3/2002,612.8,0,42.9,42.9
State,7/1/2002,7/31/2002,8/6/2002,624.8,0,43.74,43.74
State,7/1/2002,7/31/2002,8/6/2002,624.8,0,43.74,43.74
State,7/1/2002,7/31/2002,8/6/2002,-624.8,0,-43.74,-43.74
State,8/1/2002,8/31/2002,9/6/2002,636.8,0,44.58,44.58
State,9/1/2002,9/30/2002,10/3/2002,636.8,0,44.58,44.58
State,10/1/2002,10/31/2002,11/5/2002,636.8,0,44.58,44.58
State,11/1/2002,11/30/2002,12/5/2002,955.2,0,66.87,66.87
State,12/1/2002,12/31/2002,1/7/2003,636.8,0,44.58,44.58
State,1/1/2003,1/31/2003,2/5/2003,636.8,0,44.58,44.58
State,2/1/2003,2/28/2003,3/5/2003,636.8,0,44.58,44.58
State,3/1/2003,3/31/2003,4/5/2003,636.8,0,44.58,44.58
State,4/1/2003,4/30/2003,5/6/2003,636.8,0,44.58,44.58
State,5/1/2003,5/31/2003,6/5/2003,955.2,0,66.87,66.87
State,6/1/2003,6/30/2003,7/7/2003,636.8,0,44.58,44.58
State,7/1/2003,7/31/2003,8/9/2003,649.6,0,45.47,45.47
State,8/1/2003,8/31/2003,9/9/2003,662.4,0,46.36,46.36
State,9/1/2003,9/30/2003,10/7/2003,662.4,0,46.36,46.36
State,10/1/2003,10/31/2003,11/7/2003,"1,060.80",0,74.26,74.26
State,11/1/2003,11/30/2003,12/5/2003,729.6,0,51.08,51.08
State,12/1/2003,12/31/2003,1/5/2004,729.6,0,51.08,51.08
State,1/1/2004,1/31/2004,2/2/2004,729.6,0,51.08,51.08
State,2/1/2004,2/28/2004,2/4/2004,729.6,0,51.08,51.08
State,3/1/2004,3/31/2004,3/5/2004,729.6,0,51.08,51.08
State,4/1/2004,4/30/2004,5/5/2004,"1,120.00",0,78.41,78.41
State,5/1/2004,5/31/2004,6/7/2004,780.8,0,54.66,54.66
State,6/1/2004,6/30/2004,7/7/2004,780.8,0,54.66,54.66
State,7/1/2004,7/31/2004,8/5/2004,793.6,0,55.55,55.55
State,8/1/2004,8/31/2004,9/5/2004,812.8,0,56.9,56.9
State,9/1/2004,9/30/2004,10/5/2004,812.8,0,56.9,56.9
State,10/1/2004,10/31/2004,11/5/2004,"1,219.20",0,85.35,85.35
State,11/1/2004,11/30/2004,12/7/2004,812.8,0,56.9,56.9
State,12/1/2004,12/31/2004,1/5/2005,812.8,0,56.9,56.9
State,1/1/2005,1/31/2005,2/2/2005,812.8,56.9,0,56.9
State,2/1/2005,2/28/2005,3/7/2005,812.8,56.9,0,56.9
State,3/1/2005,3/31/2005,4/5/2005,812.8,56.9,0,56.9
State,4/1/2005,4/30/2005,5/5/2005,"1,219.20",85.35,0,85.35
State,5/1/2005,5/31/2005,6/7/2005,812.8,56.9,0,56.9
State,6/1/2005,6/30/2005,7/6/2005,812.8,56.9,0,56.9
State,7/1/2005,7/31/2005,7/8/2005,824,57.68,0,57.68
State,8/1/2005,8/31/2005,9/7/2005,844.8,59.14,0,59.14
State,9/1/2005,9/30/2005,10/5/2005,"1,267.20",88.71,0,88.71
State,10/1/2005,10/31/2005,11/5/2004,"1,219.20",85.35,0,85.35
State,10/1/2005,10/31/2005,11/5/2004,"-1,219.20",-85.35,0,-85.35
State,10/1/2005,10/31/2005,11/5/2005,844.8,59.14,0,59.14
State,11/1/2005,11/30/2005,12/7/2005,844.8,59.14,0,59.14
State,12/1/2005,12/31/2005,1/4/2006,844.8,59.14,0,59.14
State,1/1/2006,1/31/2006,2/6/2006,760.32,53.22,0,53.22
State,2/1/2006,2/28/2006,3/3/2006,675.84,47.3,0,47.3
State,3/1/2006,3/31/2006,4/5/2006,"1,013.76",70.95,0,70.95
State,4/1/2006,4/30/2006,5/3/2006,844.8,59.14,0,59.14
State,5/1/2006,5/31/2006,6/5/2006,844.8,59.14,0,59.14
State,6/1/2006,6/30/2006,7/5/2006,675.84,47.3,0,47.3
State,7/1/2006,7/31/2006,8/7/2006,760.32,53.22,0,53.22
State,8/1/2006,8/31/2006,9/6/2006,844.27,59.1,0,59.1
State,9/1/2006,9/30/2006,10/5/2006,"1,267.20",88.71,0,88.71
State,10/1/2006,10/31/2006,11/4/2006,844.8,59.14,0,59.14
State,11/1/2006,11/30/2006,12/1/2006,844.27,59.1,0,59.1
State,12/1/2006,12/31/2006,1/4/2007,844.8,59.14,0,59.14
State,1/1/2007,1/31/2007,2/3/2007,844.8,59.14,0,59.14
State,2/1/2007,2/28/2007,3/2/2007,844.27,59.1,0,59.1
State,3/1/2007,3/31/2007,4/4/2007,"1,267.20",88.71,0,88.71
State,4/1/2007,4/30/2007,5/4/2007,844.8,59.14,0,59.14
State,5/1/2007,5/31/2007,6/6/2007,844.8,59.14,0,59.14
State,6/1/2007,6/30/2007,7/5/2007,844.8,59.14,0,59.14
State,7/1/2007,7/31/2007,8/3/2007,844.8,59.14,0,59.14
State,8/1/2007,8/31/2007,9/5/2007,"1,446.81",101.27,0,101.27
State,9/1/2007,9/30/2007,10/3/2007,939.2,65.74,0,65.74
State,10/1/2007,10/31/2007,11/2/2007,939.2,65.74,0,65.74
State,11/1/2007,11/30/2007,12/5/2007,939.2,65.74,0,65.74
State,12/1/2007,12/31/2007,1/3/2008,939.21,65.74,0,65.74
State,1/1/2008,1/31/2008,2/4/2008,983.11,68.82,0,68.82
State,2/1/2008,2/28/2008,3/4/2008,"1,555.20",108.87,0,108.87
State,3/1/2008,3/31/2008,4/3/2008,"1,036.80",72.58,0,72.58
State,4/1/2008,4/30/2008,5/2/2008,"1,036.80",72.58,0,72.58
State,5/1/2008,5/31/2008,6/3/2008,"1,036.80",72.58,0,72.58
State,6/1/2008,6/30/2008,7/2/2008,"1,036.80",72.58,0,72.58
State,7/1/2008,7/31/2008,8/4/2008,"1,047.20",73.31,0,73.31
State,7/1/2008,7/31/2008,3/3/2011,103.68,7.26,0,7.26
State,7/1/2008,7/31/2008,3/3/2011,121.32,8.49,0,8.49
State,8/1/2008,8/31/2008,9/8/2008,"1,617.60",113.22,0,113.22
State,8/1/2008,8/31/2008,3/3/2011,128.06,8.96,0,8.96
State,9/1/2008,9/30/2008,10/3/2008,"1,078.40",75.48,0,75.48
State,9/1/2008,9/30/2008,3/3/2011,67.4,4.72,0,4.72
State,9/1/2008,9/30/2008,3/3/2011,33.7,2.36,0,2.36
State,9/1/2008,9/30/2008,3/3/2011,128.06,8.96,0,8.96
State,9/1/2008,9/30/2008,3/3/2011,67.4,4.72,0,4.72
State,9/1/2008,9/30/2008,3/3/2011,33.7,2.36,0,2.36
State,9/1/2008,9/30/2008,3/3/2011,128.06,8.96,0,8.96
State,9/1/2008,9/30/2008,3/3/2011,-67.4,-4.72,0,-4.72
State,9/1/2008,9/30/2008,3/3/2011,-33.7,-2.36,0,-2.36
State,9/1/2008,9/30/2008,3/3/2011,-128.06,-8.96,0,-8.96
State,10/1/2008,10/31/2008,11/3/2008,"1,078.40",75.48,0,75.48
State,10/1/2008,10/31/2008,3/1/2011,13.48,0.94,0,0.94
State,10/1/2008,10/31/2008,3/1/2011,222.42,15.57,0,15.57
State,11/1/2008,11/30/2008,12/3/2008,"1,078.40",75.48,0,75.48
State,11/1/2008,11/30/2008,3/1/2011,"1,166.36",81.65,0,81.65
State,12/1/2008,12/31/2008,1/5/2009,"1,078.40",75.48,0,75.48
State,12/1/2008,12/31/2008,3/1/2011,312.06,21.84,0,21.84
State,1/1/2009,1/31/2009,2/4/2009,"1,617.60",113.22,0,113.22
State,2/1/2009,2/28/2009,3/3/2009,"1,078.40",75.48,0,75.48
State,3/1/2009,3/31/2009,4/3/2009,"1,078.40",75.48,0,75.48
State,3/1/2009,3/31/2009,3/1/2011,128.06,8.96,0,8.96
State,4/1/2009,4/30/2009,5/4/2009,"1,078.40",75.48,0,75.48
State,4/1/2009,4/30/2009,3/3/2011,357.22,25.01,0,25.01
State,5/1/2009,5/31/2009,6/3/2009,"1,078.40",75.48,0,75.48
State,5/1/2009,5/31/2009,3/3/2011,404.4,28.31,0,28.31
State,6/1/2009,6/30/2009,7/2/2009,"1,078.40",75.48,0,75.48
State,7/1/2009,7/31/2009,8/4/2009,"1,647.85",115.35,0,115.35
State,8/1/2009,8/31/2009,9/3/2009,"1,121.60",78.52,0,78.52
State,9/1/2009,9/30/2009,10/5/2009,"1,121.61",78.52,0,78.52
State,10/1/2009,10/31/2009,11/3/2009,"1,121.61",78.52,0,78.52
State,11/1/2009,11/30/2009,12/3/2009,"1,121.62",78.52,0,78.52
State,12/1/2009,12/31/2009,1/4/2010,"1,682.41",117.78,0,117.78
State,1/1/2010,1/31/2010,2/1/2010,"1,121.60",78.52,0,78.52
State,1/1/2010,1/31/2010,3/3/2011,175.25,12.27,0,12.27
State,2/1/2010,2/28/2010,3/1/2010,"1,121.61",78.52,0,78.52
State,2/1/2010,2/28/2010,3/3/2011,471.08,32.98,0,32.98
State,3/1/2010,3/31/2010,4/5/2010,"1,121.61",78.52,0,78.52
State,3/1/2010,3/31/2010,3/3/2011,211.7,14.82,0,14.82
State,4/1/2010,4/30/2010,5/4/2010,"1,121.60",78.52,0,78.52
State,4/1/2010,4/30/2010,3/3/2011,133.19,9.32,0,9.32
State,5/1/2010,5/31/2010,6/3/2010,"1,121.60",78.52,0,78.52
State,5/1/2010,5/31/2010,3/3/2011,105.15,7.36,0,7.36
State,6/1/2010,6/30/2010,7/2/2010,"1,121.60",78.52,0,78.52
State,6/1/2010,6/30/2010,3/3/2011,238.34,16.68,0,16.68
State,7/1/2010,7/31/2010,8/3/2010,"1,682.40",117.78,0,117.78
State,8/1/2010,8/31/2010,9/3/2010,"1,121.60",78.52,0,78.52
State,8/1/2010,8/31/2010,3/3/2011,403.78,28.26,0,28.26
State,9/1/2010,9/30/2010,10/4/2010,"1,121.60",78.52,0,78.52
State,9/1/2010,9/30/2010,3/3/2011,136.7,9.57,0,9.57
State,10/1/2010,10/31/2010,11/2/2010,"1,121.60",78.52,0,78.52
State,10/1/2010,10/31/2010,3/3/2011,225.72,15.8,0,15.8
State,11/1/2010,11/30/2010,12/3/2010,"1,121.60",78.52,0,78.52
State,11/1/2010,11/30/2010,3/3/2011,348.4,24.39,0,24.39
State,12/1/2010,12/31/2010,1/3/2011,"1,682.41",117.78,0,117.78
State,1/1/2011,1/31/2011,2/3/2011,"1,121.61",78.52,0,78.52
State,2/1/2011,2/28/2011,3/3/2011,"1,121.61",78.51,0,78.51
State,3/1/2011,3/31/2011,4/4/2011,"1,121.61",78.52,0,78.52
State,4/1/2011,4/30/2011,5/4/2011,"1,121.62",78.52,0,78.52
State,5/1/2011,5/31/2011,6/1/2011,"1,121.61",78.52,0,78.52
State,6/1/2011,6/30/2011,7/1/2011,"1,121.60",78.52,0,78.52
State,7/1/2011,7/31/2011,8/2/2011,"1,682.40",117.78,0,117.78
State,8/1/2011,8/31/2011,9/2/2011,"1,121.61",78.52,0,78.52
State,9/1/2011,9/30/2011,10/4/2011,"1,121.60",78.52,0,78.52
State,10/1/2011,10/31/2011,11/3/2011,"1,685.91",118.02,0,118.02
State,11/1/2011,11/30/2011,12/6/2011,"1,612.30",112.87,0,112.87
State,12/1/2011,12/31/2011,1/3/2012,"1,682.40",117.78,0,117.78
State,1/1/2012,1/31/2012,2/7/2012,"1,121.60",78.52,0,78.52
State,2/1/2012,2/28/2012,3/5/2012,"1,121.61",78.52,0,78.52
State,3/1/2012,3/31/2012,4/2/2012,"1,710.09",119.71,0,119.71
State,4/1/2012,4/30/2012,5/4/2012,"1,677.85",117.45,0,117.45
State,5/1/2012,5/31/2012,6/4/2012,"1,121.60",78.52,0,78.52
State,6/1/2012,6/30/2012,7/2/2012,"1,682.40",117.78,0,117.78
State,7/1/2012,7/31/2012,8/2/2012,"1,121.60",78.52,0,78.52
State,8/1/2012,8/31/2012,9/7/2012,"1,121.60",78.52,0,78.52
State,9/1/2012,9/30/2012,10/3/2012,"1,121.60",78.52,0,78.52
State,10/1/2012,10/31/2012,11/6/2012,"1,144.00",80.08,0,80.08
State,11/1/2012,11/30/2012,12/4/2012,"2,587.22",181.11,0,181.11
State,12/1/2012,12/31/2012,1/3/2013,"1,619.11",113.33,0,113.33
State,1/1/2013,1/31/2013,2/4/2013,"1,166.40",81.64,0,81.64
State,2/1/2013,2/28/2013,3/4/2013,"1,166.40",81.64,0,81.64
State,3/1/2013,3/31/2013,4/3/2013,"1,166.41",81.64,0,81.64
State,4/1/2013,4/30/2013,5/3/2013,"1,743.40",122.03,0,122.03
State,5/1/2013,5/31/2013,6/3/2013,"2,368.90",5.81,0,5.81
State,5/1/2013,5/31/2013,6/3/2013,"-2,368.90",-5.81,0,-5.81
State,5/1/2013,5/31/2013,6/3/2013,"2,368.90",165.81,0,165.81
State,6/1/2013,6/30/2013,7/2/2013,"1,166.40",81.64,0,81.64
State,7/1/2013,7/31/2013,8/5/2013,"1,166.42",81.64,0,81.64
State,8/1/2013,8/31/2013,9/3/2013,"1,166.41",81.64,0,81.64
State,9/1/2013,9/30/2013,10/3/2013,"1,166.43",81.65,0,81.65
State,10/1/2013,10/31/2013,11/4/2013,"1,774.39",124.2,0,124.2
State,11/1/2013,11/30/2013,12/3/2013,"2,121.39",148.49,0,148.49
State,12/1/2013,12/31/2013,1/3/2014,"1,166.40",81.64,0,81.64
State,1/1/2014,1/31/2014,2/3/2014,"1,321.32",92.49,0,92.49
State,2/1/2014,2/28/2014,3/5/2014,"1,476.59",103.36,0,103.36
State,3/1/2014,3/31/2014,4/3/2014,"1,632.24",114.26,0,114.26
State,4/1/2014,4/30/2014,5/2/2014,"1,166.40",81.64,0,81.64
State,5/1/2014,5/31/2014,6/3/2014,"1,749.61",122.46,0,122.46
State,6/1/2014,6/30/2014,7/1/2014,"1,166.40",81.64,0,81.64
State,7/1/2014,7/31/2014,8/4/2014,"1,166.41",81.64,0,81.64
State,8/1/2014,8/31/2014,9/3/2014,"1,166.40",81.64,0,81.64
State,9/1/2014,9/30/2014,10/2/2014,"1,166.40",81.64,0,81.64
State,10/1/2014,10/31/2014,11/3/2014,"2,371.23",165.98,0,165.98
State,11/1/2014,11/30/2014,12/3/2014,"1,744.91",122.15,0,122.15
State,12/1/2014,12/31/2014,1/5/2015,"1,551.62",108.61,0,108.61
State,1/1/2015,1/31/2015,2/2/2015,"1,212.80",84.9,0,84.9
State,2/1/2015,2/28/2015,3/5/2015,"1,212.80",84.9,0,84.9
State,3/1/2015,3/31/2015,4/6/2015,"1,212.80",84.9,0,84.9
State,4/1/2015,4/30/2015,5/4/2015,"1,212.80",84.9,0,84.9
State,5/1/2015,5/31/2015,6/1/2015,"2,421.05",169.48,0,169.48
State,6/1/2015,6/30/2015,7/1/2015,"1,212.80",84.9,0,84.9
State,7/1/2015,7/31/2015,8/4/2015,"1,212.80",84.9,0,84.9
State,8/1/2015,8/31/2015,9/3/2015,"1,212.80",84.9,0,84.9
State,9/1/2015,9/30/2015,10/2/2015,"1,212.80",84.9,0,84.9
State,10/1/2015,10/31/2015,11/2/2015,"2,168.65",151.8,0,151.8
State,11/1/2015,11/30/2015,12/3/2015,"1,682.75",117.79,0,117.79
State,12/1/2015,12/31/2015,1/4/2016,"1,212.80",84.9,0,84.9
State,1/1/2016,1/31/2016,2/4/2016,"1,212.80",84.9,0,84.9
State,2/1/2016,2/28/2016,3/2/2016,"1,212.80",84.9,0,84.9
State,3/1/2016,3/31/2016,4/4/2016,"1,754.01",122.78,0,122.78
State,4/1/2016,4/30/2016,5/2/2016,"2,371.03",165.97,0,165.97
State,5/1/2016,5/31/2016,6/6/2016,"1,212.80",84.9,0,84.9
State,6/1/2016,6/30/2016,7/5/2016,"1,212.81",84.9,0,84.9
State,7/1/2016,7/31/2016,8/3/2016,"1,212.80",84.9,0,84.9
State,8/1/2016,8/31/2016,9/6/2016,"1,212.80",84.9,0,84.9
State,9/1/2016,9/30/2016,10/3/2016,"1,819.20",127.35,0,127.35
State,10/1/2016,10/31/2016,11/3/2016,"1,212.80",84.9,0,84.9
State,11/1/2016,11/30/2016,12/6/2016,"1,681.25",117.69,0,117.69
State,12/1/2016,12/31/2016,1/6/2017,"1,570.58",109.94,0,109.94
State,1/1/2017,1/31/2017,2/4/2017,"1,212.80",84.9,0,84.9
State,2/1/2017,2/28/2017,3/3/2017,"1,212.80",84.9,0,84.9
State,3/1/2017,3/31/2017,4/3/2017,"1,819.20",127.35,0,127.35
State,4/1/2017,4/30/2017,5/1/2017,"1,800.25",126.02,0,126.02
State,5/1/2017,5/31/2017,6/1/2017,"1,212.80",84.9,0,84.9
State,6/1/2017,6/30/2017,7/21/2017,"1,212.80",84.9,0,84.9
State,7/1/2017,7/31/2017,8/7/2017,"1,212.80",84.9,0,84.9
State,8/1/2017,8/31/2017,9/22/2017,"1,212.80",84.9,0,84.9
State,9/1/2017,9/30/2017,12/21/2017,"1,819.20",127.35,0,127.35
State,10/1/2017,10/31/2017,12/13/2017,"1,766.14",123.63,0,123.63
State,11/1/2017,11/30/2017,2/15/2018,"1,212.80",84.9,0,84.9
State,12/1/2017,12/31/2017,2/15/2018,"1,212.80",84.9,0,84.9
State,1/1/2018,1/31/2018,3/19/2018,"1,224.80",0,85.74,85.74
State,1/1/2018,1/31/2018,3/19/2018,"-1,224.80",0,-85.74,-85.74
State,1/1/2018,1/31/2018,3/19/2018,"1,224.80",85.74,0,85.74
State,2/1/2018,2/28/2018,3/19/2018,"1,236.81",86.58,0,86.58
State,3/1/2018,3/31/2018,4/9/2018,"2,458.16",172.08,0,172.08
State,4/1/2018,4/30/2018,4/25/2018,"2,458.16",172.08,0,172.08
State,4/1/2018,4/30/2018,4/28/2018,"-2,458.16",-172.08,0,-172.08
State,4/1/2018,4/30/2018,5/17/2018,"1,839.75",128.78,0,128.78
State,5/1/2018,5/31/2018,6/6/2018,"1,236.80",86.58,0,86.58
State,6/1/2018,6/30/2018,7/11/2018,"1,236.81",86.58,0,86.58
State,7/1/2018,7/31/2018,8/7/2018,"1,236.80",86.58,0,86.58
State,8/1/2018,8/30/2018,9/7/2018,"1,910.40",133.74,0,133.74
State,9/1/2018,9/30/2018,10/19/2018,"1,273.60",89.16,0,89.16
State,10/1/2018,10/31/2018,11/6/2018,"1,273.60",89.16,0,89.16
State,11/1/2018,11/30/2018,12/5/2018,"1,763.14",123.42,0,123.42
State,12/1/2018,12/31/2018,1/4/2019,"1,753.59",122.76,0,122.76
State,1/1/2019,1/31/2019,2/1/2019,"1,753.59",122.76,0,122.76
State,1/1/2019,1/31/2019,2/7/2019,"-1,753.59",-122.76,0,-122.76
State,1/1/2019,1/31/2019,2/7/2019,"1,273.60",89.16,0,89.16
State,2/1/2019,2/28/2019,3/20/2019,"1,273.60",89.16,0,89.16
State,3/1/2019,3/31/2019,4/2/2019,"2,487.50",174.13,0,174.13
State,4/1/2019,4/30/2019,5/6/2019,"1,432.80",100.3,0,100.3
State,5/1/2019,5/31/2019,6/5/2019,"1,691.50",118.41,0,118.41
State,6/1/2019,6/30/2019,7/11/2019,"1,273.60",89.16,0,89.16
State,7/1/2019,7/31/2019,8/6/2019,"1,273.60",89.16,0,89.16
State,8/1/2019,8/31/2019,9/17/2019,"1,968.00",137.76,0,137.76
State,9/1/2019,9/30/2019,10/7/2019,"1,312.00",91.84,0,91.84
State,10/1/2019,10/31/2019,12/5/2019,"2,069.68",144.88,0,144.88
State,10/1/2019,10/31/2019,12/5/2019,"-2,069.68",-144.88,0,-144.88
State,10/1/2019,10/31/2019,12/5/2019,"1,993.42",139.54,0,139.54
State,11/1/2019,11/30/2019,12/5/2019,"2,069.68",144.88,0,144.88
State,12/1/2019,12/31/2019,1/7/2020,"1,312.00",91.84,0,91.84
State,1/1/2020,1/31/2020,2/12/2020,"1,968.00",137.76,0,137.76
State,2/1/2020,2/28/2020,3/6/2020,"1,312.00",91.84,0,91.84
State,3/1/2020,3/31/2020,4/20/2020,"1,312.00",91.84,0,91.84
State,4/1/2020,4/30/2020,5/6/2020,"1,312.00",91.84,0,91.84
State,5/1/2020,5/31/2020,6/12/2020,"1,312.00",91.84,0,91.84
State,6/1/2020,6/30/2020,7/6/2020,"1,312.00",91.84,0,91.84
State,7/1/2020,7/31/2020,8/6/2020,"3,475.96",243.32,0,243.32
State,8/1/2020,8/31/2020,9/8/2020,"2,242.00",156.94,0,156.94
State,9/1/2020,9/30/2020,10/7/2020,"1,271.48",89,0,89
State,10/1/2020,10/31/2020,11/12/2020,"1,782.67",124.78,0,124.78
State,11/1/2020,11/30/2020,12/9/2020,"2,318.11",162.26,0,162.26
State,12/1/2020,12/31/2020,1/6/2021,"2,557.24",179,0,179
State,1/1/2021,1/31/2021,2/3/2021,"1,338.40",93.68,0,93.68
State,2/1/2021,2/28/2021,3/4/2021,"1,338.40",93.68,0,93.68
State,3/1/2021,3/31/2021,4/6/2021,"1,959.18",137.14,0,137.14
State,4/1/2021,4/30/2021,5/5/2021,"2,041.20",142.88,0,142.88
State,5/1/2021,5/31/2021,6/7/2021,"1,338.40",93.68,0,93.68
State,6/1/2021,6/30/2021,7/6/2021,"1,968.40",137.79,0,137.79
State,7/1/2021,7/31/2021,8/10/2021,"2,016.80",141.17,0,141.17
State,8/1/2021,8/31/2021,9/13/2021,"1,359.68",95.18,0,95.18
State,9/1/2021,9/30/2021,10/5/2021,"1,364.80",95.54,0,95.54
State,10/1/2021,10/31/2021,11/8/2021,"1,364.81",95.54,0,95.54
State,11/1/2021,11/30/2021,12/6/2021,"2,151.28",150.59,0,150.59
State,12/1/2021,12/31/2021,1/5/2022,"2,713.40",189.94,0,189.94
State,1/1/2022,1/31/2022,2/7/2022,"1,364.80",95.54,0,95.54
State,2/1/2022,2/28/2022,3/8/2022,"1,364.80",95.54,0,95.54
State,3/1/2022,3/31/2022,4/13/2022,"1,986.63",139.07,0,139.07
State,4/1/2022,4/30/2022,5/4/2022,614.17,42.99,0,42.99
